lat,lon,sst
-11.5,251.5,28.44
-11.0,251.5,28.44
-10.5,251.5,28.44
-10.0,251.5,28.3
-9.5,251.5,28.44
-9.0,251.5,28.44
-8.5,251.5,28.44
-8.0,251.5,28.44
-7.5,251.5,28.59
-7.0,251.5,28.59
-6.5,251.5,28.59
-6.0,251.5,28.74
-5.5,251.5,28.74
-5.0,251.5,28.74
-4.5,251.5,28.59
-4.0,251.5,28.59
-3.5,251.5,28.44
-3.0,251.5,28.44
-2.5,251.5,28.3
-2.0,251.5,28.01
-1.5,251.5,28.3
-1.0,251.5,28.15
-0.5,251.5,28.01
0.0,251.5,27.86
0.5,251.5,27.86
1.0,251.5,27.72
1.5,251.5,27.86
2.0,251.5,27.86
2.5,251.5,27.72
3.0,251.5,27.28
3.5,251.5,27.28
4.0,251.5,27.13
4.5,251.5,26.99
5.0,251.5,26.84
5.5,251.5,26.7
6.0,251.5,26.55
6.5,251.5,26.26
7.0,251.5,26.11
7.5,251.5,25.97
8.0,251.5,25.82
8.5,251.5,25.53
9.0,251.5,25.39
9.5,251.5,25.24
10.0,251.5,25.24
10.5,251.5,25.09
11.0,251.5,25.09
11.5,251.5,24.95
12.0,251.5,24.95
12.5,251.5,24.66
13.0,251.5,24.51
13.5,251.5,24.66
14.0,251.5,24.37
14.5,251.5,24.22
15.0,251.5,24.07
15.5,251.5,23.93
16.0,251.5,23.78
16.5,251.5,23.64
17.0,251.5,23.49
17.5,251.5,23.49
18.0,251.5,23.49
18.5,251.5,23.49
19.0,251.5,23.64
19.5,251.5,23.64
20.0,251.5,23.49
-20.0,252.0,28.15
-19.5,252.0,28.3
-19.0,252.0,28.15
-18.5,252.0,28.15
-18.0,252.0,28.3
-17.5,252.0,28.44
-17.0,252.0,28.44
-16.5,252.0,28.59
-16.0,252.0,28.59
-15.5,252.0,28.59
-15.0,252.0,28.59
-14.5,252.0,28.44
-14.0,252.0,28.59
-13.5,252.0,28.59
-13.0,252.0,28.44
-12.5,252.0,28.3
-12.0,252.0,28.3
-11.5,252.0,28.44
-11.0,252.0,28.44
-10.5,252.0,28.44
-10.0,252.0,28.44
-9.5,252.0,28.44
-9.0,252.0,28.44
-8.5,252.0,28.44
-8.0,252.0,28.44
-7.5,252.0,28.59
-7.0,252.0,28.59
-6.5,252.0,28.74
-6.0,252.0,28.74
-5.5,252.0,28.74
-5.0,252.0,28.74
-4.5,252.0,28.59
-4.0,252.0,28.44
-3.5,252.0,28.44
-3.0,252.0,28.3
-2.5,252.0,28.3
-2.0,252.0,28.01
-1.5,252.0,28.3
-1.0,252.0,28.3
-0.5,252.0,28.01
0.0,252.0,28.01
0.5,252.0,28.01
1.0,252.0,27.86
1.5,252.0,27.86
2.0,252.0,27.86
2.5,252.0,27.72
3.0,252.0,27.43
3.5,252.0,27.43
4.0,252.0,26.99
4.5,252.0,26.99
5.0,252.0,26.84
5.5,252.0,26.7
6.0,252.0,26.41
6.5,252.0,26.26
7.0,252.0,26.11
7.5,252.0,25.82
8.0,252.0,25.68
8.5,252.0,25.53
9.0,252.0,25.39
9.5,252.0,25.24
10.0,252.0,25.09
10.5,252.0,25.09
11.0,252.0,25.09
11.5,252.0,24.95
12.0,252.0,24.8
12.5,252.0,24.66
13.0,252.0,24.51
13.5,252.0,24.37
14.0,252.0,24.22
14.5,252.0,24.22
15.0,252.0,23.93
15.5,252.0,23.93
16.0,252.0,23.64
16.5,252.0,23.64
17.0,252.0,23.49
17.5,252.0,23.49
18.0,252.0,23.49
18.5,252.0,23.35
19.0,252.0,23.49
19.5,252.0,23.35
20.0,252.0,23.35
-20.0,252.5,28.15
-19.5,252.5,28.3
-19.0,252.5,28.3
-18.5,252.5,28.44
-18.0,252.5,28.44
-17.5,252.5,28.59
-17.0,252.5,28.44
-16.5,252.5,28.59
-16.0,252.5,28.74
-15.5,252.5,28.59
-15.0,252.5,28.59
-14.5,252.5,28.44
-14.0,252.5,28.59
-13.5,252.5,28.44
-13.0,252.5,28.44
-12.5,252.5,28.3
-12.0,252.5,28.3
-11.5,252.5,28.3
-11.0,252.5,28.44
-10.5,252.5,28.44
-10.0,252.5,28.44
-9.5,252.5,28.44
-9.0,252.5,28.44
-8.5,252.5,28.44
-8.0,252.5,28.44
-7.5,252.5,28.59
-7.0,252.5,28.59
-6.5,252.5,28.59
-6.0,252.5,28.59
-5.5,252.5,28.74
-5.0,252.5,28.74
-4.5,252.5,28.59
-4.0,252.5,28.59
-3.5,252.5,28.59
-3.0,252.5,28.3
-2.5,252.5,28.15
-2.0,252.5,28.15
-1.5,252.5,28.3
-1.0,252.5,28.3
-0.5,252.5,28.15
0.0,252.5,28.15
0.5,252.5,27.86
1.0,252.5,27.57
1.5,252.5,27.86
2.0,252.5,27.72
2.5,252.5,27.72
3.0,252.5,27.57
3.5,252.5,27.57
4.0,252.5,27.43
4.5,252.5,26.84
5.0,252.5,26.7
5.5,252.5,26.41
6.0,252.5,26.41
6.5,252.5,26.26
7.0,252.5,26.11
7.5,252.5,25.97
8.0,252.5,25.68
8.5,252.5,25.53
9.0,252.5,25.24
9.5,252.5,25.09
10.0,252.5,24.95
10.5,252.5,24.95
11.0,252.5,24.8
11.5,252.5,24.8
12.0,252.5,24.66
12.5,252.5,24.51
13.0,252.5,24.37
13.5,252.5,24.51
14.0,252.5,24.37
14.5,252.5,24.07
15.0,252.5,23.93
15.5,252.5,23.78
16.0,252.5,23.64
16.5,252.5,23.64
17.0,252.5,23.49
17.5,252.5,23.35
18.0,252.5,23.35
18.5,252.5,23.35
19.0,252.5,23.2
19.5,252.5,23.35
20.0,252.5,23.35
-20.0,253.0,28.44
-19.5,253.0,28.3
-19.0,253.0,28.44
-18.5,253.0,28.59
-18.0,253.0,28.74
-17.5,253.0,28.74
-17.0,253.0,28.74
-16.5,253.0,28.59
-16.0,253.0,28.59
-15.5,253.0,28.59
-15.0,253.0,28.74
-14.5,253.0,28.74
-14.0,253.0,28.44
-13.5,253.0,28.59
-13.0,253.0,28.3
-12.5,253.0,28.44
-12.0,253.0,28.44
-11.5,253.0,28.3
-11.0,253.0,28.3
-10.5,253.0,28.44
-10.0,253.0,28.3
-9.5,253.0,28.44
-9.0,253.0,28.3
-8.5,253.0,28.44
-8.0,253.0,28.44
-7.5,253.0,28.59
-7.0,253.0,28.59
-6.5,253.0,28.59
-6.0,253.0,28.59
-5.5,253.0,28.74
-5.0,253.0,28.74
-4.5,253.0,28.59
-4.0,253.0,28.59
-3.5,253.0,28.44
-3.0,253.0,28.44
-2.5,253.0,28.44
-2.0,253.0,28.44
-1.5,253.0,28.01
-1.0,253.0,28.3
-0.5,253.0,28.01
0.0,253.0,28.01
0.5,253.0,27.72
1.0,253.0,28.01
1.5,253.0,27.86
2.0,253.0,27.86
2.5,253.0,27.72
3.0,253.0,27.57
3.5,253.0,27.43
4.0,253.0,27.13
4.5,253.0,26.99
5.0,253.0,26.84
5.5,253.0,26.7
6.0,253.0,26.55
6.5,253.0,26.11
7.0,253.0,25.97
7.5,253.0,25.82
8.0,253.0,25.82
8.5,253.0,25.53
9.0,253.0,25.39
9.5,253.0,24.95
10.0,253.0,24.95
10.5,253.0,24.8
11.0,253.0,24.66
11.5,253.0,24.66
12.0,253.0,24.51
12.5,253.0,24.37
13.0,253.0,24.37
13.5,253.0,24.22
14.0,253.0,24.22
14.5,253.0,24.07
15.0,253.0,23.78
15.5,253.0,23.78
16.0,253.0,23.64
16.5,253.0,23.49
17.0,253.0,23.35
17.5,253.0,23.35
18.0,253.0,23.35
18.5,253.0,23.2
19.0,253.0,23.2
19.5,253.0,23.2
20.0,253.0,23.2
-20.0,253.5,28.3
-19.5,253.5,28.44
-19.0,253.5,28.44
-18.5,253.5,28.59
-18.0,253.5,28.74
-17.5,253.5,28.74
-17.0,253.5,28.88
-16.5,253.5,28.88
-16.0,253.5,28.74
-15.5,253.5,28.74
-15.0,253.5,28.74
-14.5,253.5,28.59
-14.0,253.5,28.74
-13.5,253.5,28.59
-13.0,253.5,28.44
-12.5,253.5,28.44
-12.0,253.5,28.44
-11.5,253.5,28.3
-11.0,253.5,28.3
-10.5,253.5,28.3
-10.0,253.5,28.44
-9.5,253.5,28.44
-9.0,253.5,28.44
-8.5,253.5,28.44
-8.0,253.5,28.59
-7.5,253.5,28.59
-7.0,253.5,28.59
-6.5,253.5,28.59
-6.0,253.5,28.74
-5.5,253.5,28.59
-5.0,253.5,28.59
-4.5,253.5,28.59
-4.0,253.5,28.59
-3.5,253.5,28.44
-3.0,253.5,28.44
-2.5,253.5,28.3
-2.0,253.5,28.44
-1.5,253.5,28.3
-1.0,253.5,28.15
-0.5,253.5,28.01
0.0,253.5,27.86
0.5,253.5,28.01
1.0,253.5,28.01
1.5,253.5,27.57
2.0,253.5,27.72
2.5,253.5,27.72
3.0,253.5,27.57
3.5,253.5,27.43
4.0,253.5,27.28
4.5,253.5,26.99
5.0,253.5,26.84
5.5,253.5,26.84
6.0,253.5,26.41
6.5,253.5,26.26
7.0,253.5,26.11
7.5,253.5,25.82
8.0,253.5,25.68
8.5,253.5,25.39
9.0,253.5,25.24
9.5,253.5,25.09
10.0,253.5,24.8
10.5,253.5,24.8
11.0,253.5,24.51
11.5,253.5,24.51
12.0,253.5,24.51
12.5,253.5,24.51
13.0,253.5,24.37
13.5,253.5,24.37
14.0,253.5,24.07
14.5,253.5,23.93
15.0,253.5,23.78
15.5,253.5,23.64
16.0,253.5,23.49
16.5,253.5,23.35
17.0,253.5,23.35
17.5,253.5,23.2
18.0,253.5,23.2
18.5,253.5,23.2
19.0,253.5,23.2
19.5,253.5,23.2
20.0,253.5,23.06
-20.0,254.0,28.44
-19.5,254.0,28.59
-19.0,254.0,28.59
-18.5,254.0,28.74
-18.0,254.0,28.74
-17.5,254.0,28.74
-17.0,254.0,28.88
-16.5,254.0,28.74
-16.0,254.0,28.74
-15.5,254.0,28.74
-15.0,254.0,28.59
-14.5,254.0,28.59
-14.0,254.0,28.74
-13.5,254.0,28.59
-13.0,254.0,28.59
-12.5,254.0,28.59
-12.0,254.0,28.44
-11.5,254.0,28.3
-11.0,254.0,28.3
-10.5,254.0,28.3
-10.0,254.0,28.3
-9.5,254.0,28.44
-9.0,254.0,28.44
-8.5,254.0,28.59
-8.0,254.0,28.59
-7.5,254.0,28.59
-7.0,254.0,28.59
-6.5,254.0,28.59
-6.0,254.0,28.59
-5.5,254.0,28.59
-5.0,254.0,28.59
-4.5,254.0,28.59
-4.0,254.0,28.59
-3.5,254.0,28.44
-3.0,254.0,28.44
-2.5,254.0,28.3
-2.0,254.0,28.3
-1.5,254.0,28.3
-1.0,254.0,28.01
-0.5,254.0,28.01
0.0,254.0,28.01
0.5,254.0,27.72
1.0,254.0,27.86
1.5,254.0,27.72
2.0,254.0,27.72
2.5,254.0,27.57
3.0,254.0,27.57
3.5,254.0,27.28
4.0,254.0,27.28
4.5,254.0,26.99
5.0,254.0,26.84
5.5,254.0,26.55
6.0,254.0,26.26
6.5,254.0,25.97
7.0,254.0,26.11
7.5,254.0,25.97
8.0,254.0,25.68
8.5,254.0,25.39
9.0,254.0,25.24
9.5,254.0,25.09
10.0,254.0,24.8
10.5,254.0,24.8
11.0,254.0,24.51
11.5,254.0,24.66
12.0,254.0,24.51
12.5,254.0,24.37
13.0,254.0,24.37
13.5,254.0,24.37
14.0,254.0,24.07
14.5,254.0,23.93
15.0,254.0,23.78
15.5,254.0,23.64
16.0,254.0,23.49
16.5,254.0,23.35
17.0,254.0,23.2
17.5,254.0,23.06
18.0,254.0,23.06
18.5,254.0,23.06
19.0,254.0,23.06
19.5,254.0,23.06
20.0,254.0,23.06
-19.5,254.5,28.74
-19.0,254.5,28.59
-18.5,254.5,28.74
-18.0,254.5,28.88
-17.5,254.5,28.74
-17.0,254.5,28.74
-16.5,254.5,28.88
-16.0,254.5,28.88
-15.5,254.5,28.74
-15.0,254.5,28.74
-14.5,254.5,28.88
-14.0,254.5,28.88
-13.5,254.5,28.74
-13.0,254.5,28.44
-12.5,254.5,28.44
-12.0,254.5,28.44
-11.5,254.5,28.3
-11.0,254.5,28.3
-10.5,254.5,28.3
-10.0,254.5,28.3
-9.5,254.5,28.44
-9.0,254.5,28.44
-8.5,254.5,28.59
-8.0,254.5,28.59
-7.5,254.5,28.59
-7.0,254.5,28.59
-6.5,254.5,28.74
-6.0,254.5,28.74
-5.5,254.5,28.74
-5.0,254.5,28.74
-4.5,254.5,28.59
-4.0,254.5,28.59
-3.5,254.5,28.44
-3.0,254.5,28.44
-2.5,254.5,28.44
-2.0,254.5,28.3
-1.5,254.5,28.15
-1.0,254.5,28.15
-0.5,254.5,28.15
0.0,254.5,27.86
0.5,254.5,28.01
1.0,254.5,27.86
1.5,254.5,27.72
2.0,254.5,27.72
2.5,254.5,27.72
3.0,254.5,27.43
3.5,254.5,27.28
4.0,254.5,27.43
4.5,254.5,27.28
5.0,254.5,26.84
5.5,254.5,26.7
6.0,254.5,26.41
6.5,254.5,26.11
7.0,254.5,25.97
7.5,254.5,25.82
8.0,254.5,25.68
8.5,254.5,25.39
9.0,254.5,25.24
9.5,254.5,24.95
10.0,254.5,24.95
10.5,254.5,24.66
11.0,254.5,24.66
11.5,254.5,24.66
12.0,254.5,24.51
12.5,254.5,24.51
13.0,254.5,24.22
13.5,254.5,24.07
14.0,254.5,23.78
14.5,254.5,23.78
15.0,254.5,23.78
15.5,254.5,23.78
16.0,254.5,23.49
16.5,254.5,23.35
17.0,254.5,23.2
17.5,254.5,23.06
18.0,254.5,23.06
18.5,254.5,22.91
19.0,254.5,23.06
19.5,254.5,22.91
20.0,254.5,22.91
-19.0,255.0,28.88
-18.5,255.0,28.88
-18.0,255.0,28.88
-17.5,255.0,29.03
-17.0,255.0,29.03
-16.5,255.0,28.88
-16.0,255.0,28.88
-15.5,255.0,28.74
-15.0,255.0,28.74
-14.5,255.0,28.74
-14.0,255.0,28.59
-13.5,255.0,28.44
-13.0,255.0,28.44
-12.5,255.0,28.44
-12.0,255.0,28.44
-11.5,255.0,28.3
-11.0,255.0,28.3
-10.5,255.0,28.3
-10.0,255.0,28.3
-9.5,255.0,28.44
-9.0,255.0,28.44
-8.5,255.0,28.59
-8.0,255.0,28.59
-7.5,255.0,28.59
-7.0,255.0,28.74
-6.5,255.0,28.74
-6.0,255.0,28.59
-5.5,255.0,28.59
-5.0,255.0,28.59
-4.5,255.0,28.59
-4.0,255.0,28.59
-3.5,255.0,28.59
-3.0,255.0,28.44
-2.5,255.0,28.3
-2.0,255.0,28.3
-1.5,255.0,28.15
-1.0,255.0,28.15
-0.5,255.0,28.01
0.0,255.0,28.01
0.5,255.0,27.86
1.0,255.0,27.86
1.5,255.0,27.86
2.0,255.0,27.72
2.5,255.0,27.86
3.0,255.0,27.43
3.5,255.0,27.57
4.0,255.0,27.43
4.5,255.0,27.28
5.0,255.0,26.99
5.5,255.0,26.84
6.0,255.0,26.41
6.5,255.0,25.97
7.0,255.0,25.97
7.5,255.0,25.68
8.0,255.0,25.53
8.5,255.0,25.39
9.0,255.0,25.09
9.5,255.0,24.95
10.0,255.0,24.8
10.5,255.0,24.66
11.0,255.0,24.51
12.0,255.0,24.22
12.5,255.0,24.22
13.0,255.0,24.07
13.5,255.0,23.93
14.0,255.0,24.07
14.5,255.0,23.64
15.0,255.0,23.64
15.5,255.0,23.49
16.0,255.0,23.35
16.5,255.0,23.2
17.0,255.0,23.2
17.5,255.0,22.91
18.0,255.0,22.91
18.5,255.0,22.76
19.0,255.0,22.76
19.5,255.0,22.76
20.0,255.0,22.76
-19.0,255.5,28.88
-18.5,255.5,29.03
-18.0,255.5,29.03
-17.5,255.5,29.03
-17.0,255.5,28.88
-16.5,255.5,28.88
-16.0,255.5,28.74
-15.5,255.5,28.74
-15.0,255.5,28.74
-14.5,255.5,28.74
-14.0,255.5,28.59
-13.5,255.5,28.44
-13.0,255.5,28.44
-12.5,255.5,28.3
-12.0,255.5,28.3
-11.5,255.5,28.3
-11.0,255.5,28.3
-10.5,255.5,28.3
-10.0,255.5,28.3
-9.5,255.5,28.3
-9.0,255.5,28.44
-8.5,255.5,28.44
-8.0,255.5,28.59
-7.5,255.5,28.74
-7.0,255.5,28.59
-6.5,255.5,28.74
-6.0,255.5,28.59
-5.5,255.5,28.59
-5.0,255.5,28.59
-4.5,255.5,28.59
-4.0,255.5,28.59
-3.5,255.5,28.44
-3.0,255.5,28.44
-2.5,255.5,28.3
-2.0,255.5,28.3
-1.5,255.5,28.3
-1.0,255.5,28.01
-0.5,255.5,28.01
0.0,255.5,27.86
0.5,255.5,27.72
1.0,255.5,27.86
1.5,255.5,27.72
2.0,255.5,27.72
2.5,255.5,27.72
3.0,255.5,27.72
3.5,255.5,27.57
4.0,255.5,27.28
4.5,255.5,27.28
5.0,255.5,26.99
5.5,255.5,27.13
6.0,255.5,26.55
6.5,255.5,26.11
7.0,255.5,25.97
7.5,255.5,25.82
8.0,255.5,25.68
8.5,255.5,25.39
9.0,255.5,25.39
9.5,255.5,24.95
10.0,255.5,24.95
10.5,255.5,24.66
11.0,255.5,24.51
11.5,255.5,24.37
12.0,255.5,24.22
12.5,255.5,23.93
13.0,255.5,23.93
13.5,255.5,23.93
14.0,255.5,23.78
14.5,255.5,23.64
15.0,255.5,23.49
15.5,255.5,23.49
16.0,255.5,23.2
16.5,255.5,23.06
17.0,255.5,23.06
17.5,255.5,23.06
18.0,255.5,22.91
18.5,255.5,22.76
19.0,255.5,22.76
19.5,255.5,22.62
20.0,255.5,22.62
-18.5,256.0,29.03
-18.0,256.0,29.03
-17.5,256.0,29.03
-17.0,256.0,28.88
-16.5,256.0,28.88
-16.0,256.0,28.88
-15.5,256.0,28.88
-15.0,256.0,28.88
-14.5,256.0,28.74
-14.0,256.0,28.59
-13.5,256.0,28.44
-13.0,256.0,28.44
-12.5,256.0,28.3
-12.0,256.0,28.3
-11.5,256.0,28.15
-11.0,256.0,28.15
-10.5,256.0,28.15
-10.0,256.0,28.3
-9.5,256.0,28.3
-9.0,256.0,28.44
-8.5,256.0,28.44
-8.0,256.0,28.59
-7.5,256.0,28.74
-7.0,256.0,28.74
-6.5,256.0,28.59
-6.0,256.0,28.59
-5.5,256.0,28.59
-5.0,256.0,28.59
-4.5,256.0,28.59
-4.0,256.0,28.59
-3.5,256.0,28.59
-3.0,256.0,28.59
-2.5,256.0,28.44
-2.0,256.0,28.15
-1.5,256.0,28.3
-1.0,256.0,28.01
-0.5,256.0,28.01
0.0,256.0,27.86
0.5,256.0,27.86
1.0,256.0,27.86
1.5,256.0,27.72
2.0,256.0,27.72
2.5,256.0,27.72
3.0,256.0,27.72
3.5,256.0,27.43
4.0,256.0,27.28
4.5,256.0,26.84
5.0,256.0,26.84
5.5,256.0,26.84
6.0,256.0,26.84
6.5,256.0,26.41
7.0,256.0,25.82
7.5,256.0,25.82
8.0,256.0,25.68
8.5,256.0,25.39
9.0,256.0,25.24
9.5,256.0,24.95
10.0,256.0,24.8
10.5,256.0,24.66
11.0,256.0,24.51
12.0,256.0,24.22
12.5,256.0,24.07
13.0,256.0,23.93
13.5,256.0,23.78
14.0,256.0,23.64
14.5,256.0,23.49
15.0,256.0,23.35
15.5,256.0,23.35
16.0,256.0,23.06
16.5,256.0,22.91
17.0,256.0,22.91
17.5,256.0,22.91
18.0,256.0,22.76
18.5,256.0,22.76
19.0,256.0,22.62
19.5,256.0,22.47
20.0,256.0,22.47
-18.0,256.5,28.88
-17.5,256.5,29.03
-17.0,256.5,28.88
-16.5,256.5,28.88
-16.0,256.5,28.88
-15.5,256.5,28.88
-15.0,256.5,28.74
-14.5,256.5,28.59
-14.0,256.5,28.59
-13.5,256.5,28.44
-13.0,256.5,28.3
-12.5,256.5,28.3
-12.0,256.5,28.15
-11.5,256.5,28.15
-11.0,256.5,28.15
-10.5,256.5,28.15
-10.0,256.5,28.15
-9.5,256.5,28.3
-9.0,256.5,28.44
-8.5,256.5,28.44
-8.0,256.5,28.59
-7.5,256.5,28.59
-7.0,256.5,28.74
-6.5,256.5,28.74
-6.0,256.5,28.74
-5.5,256.5,28.59
-5.0,256.5,28.59
-4.5,256.5,28.59
-4.0,256.5,28.59
-3.5,256.5,28.59
-3.0,256.5,28.44
-2.5,256.5,28.3
-2.0,256.5,28.3
-1.5,256.5,28.15
-1.0,256.5,28.01
-0.5,256.5,28.01
0.0,256.5,27.72
0.5,256.5,27.72
1.0,256.5,27.72
1.5,256.5,27.57
2.0,256.5,27.57
2.5,256.5,27.57
3.0,256.5,27.57
3.5,256.5,27.43
4.0,256.5,27.43
4.5,256.5,27.13
5.0,256.5,26.99
5.5,256.5,26.7
6.0,256.5,26.84
6.5,256.5,26.26
7.0,256.5,26.11
7.5,256.5,25.68
8.0,256.5,25.53
8.5,256.5,25.39
9.0,256.5,25.24
9.5,256.5,25.09
10.0,256.5,24.66
10.5,256.5,24.51
11.0,256.5,24.51
11.5,256.5,24.22
12.0,256.5,24.22
12.5,256.5,24.07
13.0,256.5,23.93
13.5,256.5,23.78
14.0,256.5,23.64
14.5,256.5,23.49
15.0,256.5,23.35
15.5,256.5,23.2
16.0,256.5,23.2
16.5,256.5,22.91
17.0,256.5,22.91
17.5,256.5,22.76
18.0,256.5,22.62
18.5,256.5,22.62
19.0,256.5,22.47
19.5,256.5,22.47
20.0,256.5,22.47
-18.0,257.0,29.03
-17.5,257.0,29.03
-17.0,257.0,29.03
-16.5,257.0,28.88
-16.0,257.0,28.88
-15.5,257.0,28.74
-15.0,257.0,28.74
-14.5,257.0,28.59
-14.0,257.0,28.59
-13.5,257.0,28.44
-13.0,257.0,28.3
-12.5,257.0,28.3
-12.0,257.0,28.15
-11.5,257.0,28.15
-11.0,257.0,28.15
-10.5,257.0,28.15
-10.0,257.0,28.15
-9.5,257.0,28.3
-9.0,257.0,28.44
-8.5,257.0,28.44
-8.0,257.0,28.59
-7.5,257.0,28.59
-7.0,257.0,28.74
-6.5,257.0,28.74
-6.0,257.0,28.59
-5.5,257.0,28.59
-5.0,257.0,28.59
-4.5,257.0,28.59
-4.0,257.0,28.59
-3.5,257.0,28.44
-3.0,257.0,28.44
-2.5,257.0,28.3
-2.0,257.0,28.3
-1.5,257.0,28.15
-1.0,257.0,28.15
-0.5,257.0,28.01
0.0,257.0,27.86
0.5,257.0,27.72
1.0,257.0,27.57
1.5,257.0,27.57
2.0,257.0,27.57
2.5,257.0,27.57
3.0,257.0,27.57
3.5,257.0,27.43
4.0,257.0,27.28
4.5,257.0,27.13
5.0,257.0,26.7
5.5,257.0,26.7
6.0,257.0,26.7
6.5,257.0,26.7
7.0,257.0,26.11
7.5,257.0,25.82
8.0,257.0,25.53
8.5,257.0,25.39
9.0,257.0,25.09
9.5,257.0,25.09
10.0,257.0,24.95
10.5,257.0,24.66
11.0,257.0,24.51
11.5,257.0,24.37
12.0,257.0,24.22
12.5,257.0,23.93
13.0,257.0,23.78
13.5,257.0,23.64
14.0,257.0,23.49
14.5,257.0,23.49
15.0,257.0,23.2
15.5,257.0,23.2
16.0,257.0,23.06
16.5,257.0,22.91
17.0,257.0,22.91
17.5,257.0,22.62
18.0,257.0,22.62
18.5,257.0,22.47
19.0,257.0,22.47
19.5,257.0,22.47
20.0,257.0,22.33
-18.0,257.5,29.03
-17.5,257.5,29.03
-17.0,257.5,29.03
-16.5,257.5,28.88
-16.0,257.5,28.88
-15.5,257.5,28.74
-15.0,257.5,28.59
-14.5,257.5,28.59
-14.0,257.5,28.44
-13.5,257.5,28.44
-13.0,257.5,28.3
-12.5,257.5,28.15
-12.0,257.5,28.15
-11.5,257.5,28.15
-11.0,257.5,28.15
-10.5,257.5,28.15
-10.0,257.5,28.15
-9.5,257.5,28.3
-9.0,257.5,28.44
-8.5,257.5,28.44
-8.0,257.5,28.59
-7.5,257.5,28.74
-7.0,257.5,28.74
-6.5,257.5,28.74
-6.0,257.5,28.74
-5.5,257.5,28.59
-5.0,257.5,28.59
-4.5,257.5,28.44
-4.0,257.5,28.44
-3.0,257.5,28.3
-2.5,257.5,28.3
-2.0,257.5,28.15
-1.5,257.5,28.15
-1.0,257.5,28.01
-0.5,257.5,28.01
0.0,257.5,27.86
0.5,257.5,27.72
1.0,257.5,27.57
1.5,257.5,27.57
2.0,257.5,27.57
2.5,257.5,27.43
3.0,257.5,27.43
3.5,257.5,27.43
4.0,257.5,27.43
4.5,257.5,26.99
5.0,257.5,26.7
5.5,257.5,26.7
6.0,257.5,26.7
6.5,257.5,26.41
7.0,257.5,25.97
7.5,257.5,25.82
8.0,257.5,25.68
8.5,257.5,25.39
9.0,257.5,25.24
9.5,257.5,24.95
10.0,257.5,24.66
10.5,257.5,24.51
11.0,257.5,24.37
11.5,257.5,24.22
12.0,257.5,24.07
12.5,257.5,23.93
13.0,257.5,23.78
13.5,257.5,23.64
14.0,257.5,23.49
14.5,257.5,23.49
15.0,257.5,23.2
15.5,257.5,23.2
16.0,257.5,23.06
16.5,257.5,22.91
17.5,257.5,22.62
18.0,257.5,22.62
18.5,257.5,22.47
19.0,257.5,22.33
19.5,257.5,22.33
20.0,257.5,22.33
-18.0,258.0,29.03
-17.5,258.0,29.03
-17.0,258.0,28.88
-16.5,258.0,28.88
-16.0,258.0,28.88
-15.5,258.0,28.74
-15.0,258.0,28.59
-14.5,258.0,28.59
-14.0,258.0,28.44
-13.5,258.0,28.44
-13.0,258.0,28.3
-12.5,258.0,28.3
-12.0,258.0,28.15
-11.5,258.0,28.01
-11.0,258.0,28.01
-10.5,258.0,28.01
-10.0,258.0,28.15
-9.5,258.0,28.3
-9.0,258.0,28.3
-8.5,258.0,28.44
-8.0,258.0,28.59
-7.5,258.0,28.59
-7.0,258.0,28.74
-6.5,258.0,28.59
-6.0,258.0,28.59
-5.5,258.0,28.59
-5.0,258.0,28.44
-4.5,258.0,28.44
-4.0,258.0,28.44
-3.5,258.0,28.44
-3.0,258.0,28.3
-2.5,258.0,28.15
-2.0,258.0,28.15
-1.5,258.0,28.01
-1.0,258.0,28.01
-0.5,258.0,27.86
0.0,258.0,27.72
0.5,258.0,27.72
1.0,258.0,27.57
1.5,258.0,27.57
2.0,258.0,27.57
2.5,258.0,27.43
3.0,258.0,27.43
3.5,258.0,27.28
4.0,258.0,27.13
4.5,258.0,27.28
5.0,258.0,26.99
5.5,258.0,26.84
6.0,258.0,26.41
6.5,258.0,26.26
7.0,258.0,25.97
7.5,258.0,25.97
8.0,258.0,25.68
8.5,258.0,25.53
9.0,258.0,25.09
9.5,258.0,24.95
10.0,258.0,24.8
10.5,258.0,24.51
11.0,258.0,24.37
11.5,258.0,24.07
12.0,258.0,24.07
12.5,258.0,23.78
13.0,258.0,23.78
13.5,258.0,23.64
14.0,258.0,23.49
14.5,258.0,23.49
15.0,258.0,23.2
15.5,258.0,23.2
16.0,258.0,22.91
16.5,258.0,22.76
17.0,258.0,22.76
17.5,258.0,22.47
18.0,258.0,22.47
18.5,258.0,22.33
19.0,258.0,22.33
19.5,258.0,22.18
20.0,258.0,22.18
-17.5,258.5,29.03
-17.0,258.5,29.03
-16.5,258.5,29.03
-16.0,258.5,28.88
-15.5,258.5,28.74
-15.0,258.5,28.74
-14.5,258.5,28.59
-14.0,258.5,28.44
-13.5,258.5,28.44
-13.0,258.5,28.3
-12.5,258.5,28.15
-12.0,258.5,28.15
-11.5,258.5,28.01
-11.0,258.5,28.15
-10.5,258.5,28.15
-10.0,258.5,28.15
-9.5,258.5,28.3
-9.0,258.5,28.3
-8.5,258.5,28.44
-8.0,258.5,28.59
-7.5,258.5,28.59
-7.0,258.5,28.74
-6.5,258.5,28.59
-6.0,258.5,28.59
-5.5,258.5,28.44
-5.0,258.5,28.44
-4.5,258.5,28.3
-4.0,258.5,28.3
-3.5,258.5,28.3
-3.0,258.5,28.3
-2.5,258.5,28.15
